"camp.name","state","lat","long","date","ghff.count","bff.count","lrff.count","ff.presence","sff.count","ff.count","ghff.presence","bff.presence","lrff.presence","sff.presence","season","year_season","year","fire_rel","tot.hab","wint.hab","rel_fire","tot.hab.burn","prop.tot.burn","wint.hab.burn","prop.wint.burn","dist.fire.m"
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2012-05-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,213075.585225305,60344.9628400631,"pre",0,0,0,0,50000
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2012-06-15,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,213075.585225305,60344.9628400631,"pre",0,0,0,0,50000
"Mount Warren Park - Yvonne Cr.","QLD",-27.736966,153.198338,2012-08-17,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,213075.585225305,60344.9628400631,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2011-09-16,0,500,0,1,0,500,0,1,0,0,"spring","2011_spring",2011,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2011-10-21,1200,800,0,1,0,2000,1,1,0,0,"spring","2011_spring",2011,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2011-11-22,1050,450,0,1,0,1500,1,1,0,0,"spring","2011_spring",2011,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2011-12-19,4900,2100,0,1,0,7000,1,1,0,0,"summer","2011_summer",2011,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2012-01-20,4800,1200,0,1,0,6000,1,1,0,0,"summer","2012_summer",2012,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2012-02-17,8100,900,0,1,0,9000,1,1,0,0,"summer","2012_summer",2012,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2012-03-16,7000,3000,0,1,0,10000,1,1,0,0,"autumn","2012_autumn",2012,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2012-04-19,1800,2200,0,1,0,4000,1,1,0,0,"autumn","2012_autumn",2012,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2012-05-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2012-06-15,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2012-07-20,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Burke Crescent","QLD",-28.085637,153.345868,2012-08-17,5,75,0,1,0,80,1,1,0,0,"winter","2012_winter",2012,0,228910.911080421,45664.711378006,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2011-09-16,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2011-10-21,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2011-11-22,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2011-12-19,0,20,0,1,0,20,0,1,0,0,"summer","2011_summer",2011,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2012-01-20,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2012-02-17,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2012-03-16,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2012-04-19,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2012-05-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2012-06-15,30,20,0,1,0,50,1,1,0,0,"winter","2012_winter",2012,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2012-07-20,140,60,0,1,0,200,1,1,0,0,"winter","2012_winter",2012,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Mudgeeraba, Hardys Road/Appaloosa Crt","QLD",-28.1048,153.363,2012-08-17,40,40,0,1,0,80,1,1,0,0,"winter","2012_winter",2012,0,227865.016117644,44492.027964812,"pre",0,0,0,0,50000
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2011-09-16,60,140,0,1,0,200,1,1,0,0,"spring","2011_spring",2011,0,308727.22533777,108697.62050963,"pre",0,0,0,0,50000
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2012-02-17,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,308727.22533777,108697.62050963,"pre",0,0,0,0,50000
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2012-03-16,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,308727.22533777,108697.62050963,"pre",0,0,0,0,50000
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2012-05-21,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,308727.22533777,108697.62050963,"pre",0,0,0,0,50000
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2012-06-14,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,308727.22533777,108697.62050963,"pre",0,0,0,0,50000
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2012-07-20,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,308727.22533777,108697.62050963,"pre",0,0,0,0,50000
"Nambour, Tallangatta St.","QLD",-26.61125,152.973683,2012-08-17,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,308727.22533777,108697.62050963,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2011-09-16,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2011-10-21,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2011-11-21,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2011-12-19,0,0,0,0,0,0,0,0,0,0,"summer","2011_summer",2011,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2012-01-20,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2012-02-17,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2012-03-16,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2012-04-19,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2012-05-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2012-06-15,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2012-07-20,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Bushmead Street","QLD",-27.988525,153.32264,2012-08-17,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,221616.141904663,50872.332930293,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2011-09-16,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2011-10-21,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2011-11-21,0,1000,0,1,0,1000,0,1,0,0,"spring","2011_spring",2011,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2011-12-19,0,450,0,1,0,450,0,1,0,0,"summer","2011_summer",2011,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2012-01-20,160,640,0,1,0,800,1,1,0,0,"summer","2012_summer",2012,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2012-02-17,120,280,0,1,0,400,1,1,0,0,"summer","2012_summer",2012,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2012-03-16,200,600,0,1,0,800,1,1,0,0,"autumn","2012_autumn",2012,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2012-04-19,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2012-05-18,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2012-06-15,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2012-07-20,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Gilston Road","QLD",-28.002991,153.324217,2012-08-17,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,223877.464700263,49735.602760343,"pre",0,0,0,0,50000
"Nerang, Riverpark Dr.","QLD",-28.003893,153.315711,2011-09-16,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,227794.020786463,50334.318143593,"pre",0,0,0,0,50000
"Nerang, Riverpark Dr.","QLD",-28.003893,153.315711,2011-12-19,0,0,0,0,0,0,0,0,0,0,"summer","2011_summer",2011,0,227794.020786463,50334.318143593,"pre",0,0,0,0,50000
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2011-09-15,400,3600,0,1,0,4000,1,1,0,0,"spring","2011_spring",2011,0,108223.447363412,34728.5131094731,"pre",0,0,0,0,50000
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2012-03-24,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,108223.447363412,34728.5131094731,"pre",0,0,0,0,50000
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2012-03-30,20,200,0,1,0,220,1,1,0,0,"autumn","2012_autumn",2012,0,108223.447363412,34728.5131094731,"pre",0,0,0,0,50000
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2012-03-31,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,108223.447363412,34728.5131094731,"pre",0,0,0,0,50000
"North Stradbroke Island, Dunwich (Mitchell Cres.)","QLD",-27.4965,153.4064,2012-06-06,600,2400,0,1,0,3000,1,1,0,0,"winter","2012_winter",2012,0,108223.447363412,34728.5131094731,"pre",0,0,0,0,50000
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2011-09-15,20,1980,0,1,0,2000,1,1,0,0,"spring","2011_spring",2011,0,66471.966417117,16426.325902936,"pre",0,0,0,0,50000
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2012-03-28,0,2000,0,1,0,2000,0,1,0,0,"autumn","2012_autumn",2012,0,66471.966417117,16426.325902936,"pre",0,0,0,0,50000
"North Stradbroke Island, Point Lookout","QLD",-27.427014,153.527627,2012-06-06,0,5000,0,1,0,5000,0,1,0,0,"winter","2012_winter",2012,0,66471.966417117,16426.325902936,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2011-10-21,0,1100,0,1,0,1100,0,1,0,0,"spring","2011_spring",2011,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2011-11-18,0,1500,0,1,0,1500,0,1,0,0,"spring","2011_spring",2011,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2011-12-16,0,1700,0,1,0,1700,0,1,0,0,"summer","2011_summer",2011,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2012-01-20,0,1500,0,1,0,1500,0,1,0,0,"summer","2012_summer",2012,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2012-02-17,0,2000,0,1,0,2000,0,1,0,0,"summer","2012_summer",2012,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2012-03-16,0,1775,0,1,0,1775,0,1,0,0,"autumn","2012_autumn",2012,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2012-04-17,0,2700,0,1,0,2700,0,1,0,0,"autumn","2012_autumn",2012,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2012-05-18,0,2000,0,1,0,2000,0,1,0,0,"autumn","2012_autumn",2012,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2012-06-15,0,1800,0,1,0,1800,0,1,0,0,"winter","2012_winter",2012,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2012-07-20,0,2000,0,1,0,2000,0,1,0,0,"winter","2012_winter",2012,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Northgate reserve","QLD",-27.398694,153.072987,2012-08-17,100,620,0,1,0,720,1,1,0,0,"winter","2012_winter",2012,0,244082.630955028,91313.52502727,"pre",0,0,0,0,50000
"Oakey - Campbell St","QLD",-27.43556,151.720408,2011-10-25,0,200,800,1,0,1000,0,1,1,0,"spring","2011_spring",2011,0,93977.50022268,26338.68703207,"pre",0,0,0,0,50000
"Oakey - Campbell St","QLD",-27.43556,151.720408,2011-11-25,0,200,800,1,0,1000,0,1,1,0,"spring","2011_spring",2011,0,93977.50022268,26338.68703207,"pre",0,0,0,0,50000
"Oakey - Campbell St","QLD",-27.43556,151.720408,2012-01-24,0,105,0,1,0,105,0,1,0,0,"summer","2012_summer",2012,0,93977.50022268,26338.68703207,"pre",0,0,0,0,50000
"Oakey - Campbell St","QLD",-27.43556,151.720408,2012-04-19,0,550,0,1,0,550,0,1,0,0,"autumn","2012_autumn",2012,0,93977.50022268,26338.68703207,"pre",0,0,0,0,50000
"Oakey - Campbell St","QLD",-27.43556,151.720408,2012-07-26,0,300,0,1,0,300,0,1,0,0,"winter","2012_winter",2012,0,93977.50022268,26338.68703207,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2011-09-16,2500,2500,0,1,0,5000,1,1,0,0,"spring","2011_spring",2011,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2011-10-21,1200,1800,0,1,0,3000,1,1,0,0,"spring","2011_spring",2011,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2011-11-20,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2011-12-19,0,0,0,0,0,0,0,0,0,0,"summer","2011_summer",2011,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2012-01-20,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2012-02-17,0,0,0,0,0,0,0,0,0,0,"summer","2012_summer",2012,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2012-03-16,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2012-04-19,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2012-06-15,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2012-07-20,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2012-08-17,0,0,0,0,0,0,0,0,0,0,"winter","2012_winter",2012,0,212250.886385606,56757.540383623,"pre",0,0,0,0,50000
"Palm Beach, M1","QLD",-28.120363,153.460078,2012-03-16,0,0,0,0,0,0,0,0,0,0,"autumn","2012_autumn",2012,0,201313.794531916,39350.37842182,"pre",0,0,0,0,50000
"Palm Beach, M1","QLD",-28.120363,153.460078,2012-05-13,0,100,0,1,0,100,0,1,0,0,"autumn","2012_autumn",2012,0,201313.794531916,39350.37842182,"pre",0,0,0,0,50000
"Palm Beach, M1","QLD",-28.120363,153.460078,2012-07-20,0,500,0,1,0,500,0,1,0,0,"winter","2012_winter",2012,0,201313.794531916,39350.37842182,"pre",0,0,0,0,50000
"Palm Beach, M1","QLD",-28.120363,153.460078,2012-08-17,0,400,0,1,0,400,0,1,0,0,"winter","2012_winter",2012,0,201313.794531916,39350.37842182,"pre",0,0,0,0,50000
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2012-03-12,50,450,0,1,0,500,1,1,0,0,"autumn","2012_autumn",2012,0,313908.38562058,112652.36496564,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2011-09-16,18000,2000,0,1,0,20000,1,1,0,0,"spring","2011_spring",2011,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2011-10-20,600,700,0,1,0,1300,1,1,0,0,"spring","2011_spring",2011,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2011-11-18,2800,4200,0,1,0,7000,1,1,0,0,"spring","2011_spring",2011,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2011-12-16,840,1960,0,1,0,2800,1,1,0,0,"summer","2011_summer",2011,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-01-20,600,900,0,1,0,1500,1,1,0,0,"summer","2012_summer",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-02-17,1000,600,400,1,0,2000,1,1,1,0,"summer","2012_summer",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-03-16,150,750,600,1,0,1500,1,1,1,0,"autumn","2012_autumn",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-04-20,50,450,0,1,0,500,1,1,0,0,"autumn","2012_autumn",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-05-18,110,990,0,1,0,1100,1,1,0,0,"autumn","2012_autumn",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-06-04,80,280,0,1,0,360,1,1,0,0,"winter","2012_winter",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-06-15,1400,600,0,1,0,2000,1,1,0,0,"winter","2012_winter",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-07-19,2790,310,0,1,0,3100,1,1,0,0,"winter","2012_winter",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2012-08-17,4000,1000,0,1,0,5000,1,1,0,0,"winter","2012_winter",2012,0,233039.196240915,77233.80876126,"pre",0,0,0,0,50000
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2011-10-21,0,200,0,1,0,200,0,1,0,0,"spring","2011_spring",2011,0,218816.469411858,78568.309830769,"pre",0,0,0,0,50000
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2011-11-18,0,0,0,0,0,0,0,0,0,0,"spring","2011_spring",2011,0,218816.469411858,78568.309830769,"pre",0,0,0,0,50000
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2011-12-16,0,200,0,1,0,200,0,1,0,0,"summer","2011_summer",2011,0,218816.469411858,78568.309830769,"pre",0,0,0,0,50000
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2012-05-28,0,500,0,1,0,500,0,1,0,0,"autumn","2012_autumn",2012,0,218816.469411858,78568.309830769,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2011-09-16,1500,1000,0,1,0,2500,1,1,0,0,"spring","2011_spring",2011,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2011-10-21,1500,1000,0,1,0,2500,1,1,0,0,"spring","2011_spring",2011,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2011-11-18,1500,1000,0,1,0,2500,1,1,0,0,"spring","2011_spring",2011,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2011-12-16,500,400,0,1,0,900,1,1,0,0,"summer","2011_summer",2011,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2012-01-20,0,800,0,1,0,800,0,1,0,0,"summer","2012_summer",2012,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2012-02-17,5,720,0,1,0,725,1,1,0,0,"summer","2012_summer",2012,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2012-03-16,11,645,0,1,0,656,1,1,0,0,"autumn","2012_autumn",2012,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2012-04-19,0,2000,0,1,0,2000,0,1,0,0,"autumn","2012_autumn",2012,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2012-05-18,0,1000,0,1,0,1000,0,1,0,0,"autumn","2012_autumn",2012,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2012-06-15,0,1100,0,1,0,1100,0,1,0,0,"winter","2012_winter",2012,0,240780.318624476,91382.704028748,"pre",0,0,0,0,50000
